scientificName	accession	taxid
plasmid	NZ_CP042416	33964
plasmid	NZ_CP042417	33964
plasmid	NZ_CP042391	1246
plasmid	NZ_CP042409	1358
plasmid	NZ_CP042411	33964
plasmid	NC_019181	727
plasmid	NZ_CP042375	1252
plasmid	NZ_CP042376	1252
plasmid	NZ_CP042388	1246
plasmid	NZ_CP042421	1246
plasmid	NZ_CP042422	1246
plasmid	NZ_CP042423	1246
plasmid	NZ_CP042394	33964
plasmid	NZ_CP042395	33964
plasmid	NZ_CP042396	33964
plasmid	NZ_CP042397	33964
plasmid	NC_019183	727
plasmid	NZ_CP042398	33964
plasmid	NZ_AP019842	157687
plasmid	NZ_AP019843	157687
plasmid	NZ_AP019844	157687
plasmid	NZ_AP019847	554406
plasmid	NZ_CP042347	1280
plasmid	NZ_CP042651	1280
plasmid	NZ_AP019848	1229
plasmid	NZ_AP019564	238800
plasmid	NZ_CP042378	155866
plasmid	NC_019184	727
plasmid	NZ_CP042379	155866
plasmid	NZ_CP042380	155866
plasmid	NZ_CP042381	155866
plasmid	NZ_CP042400	46256
plasmid	NZ_CP042401	46256
plasmid	NZ_CP042402	46256
plasmid	NZ_CP042403	46256
plasmid	NZ_CP034364	2490851
plasmid	NZ_CP034365	2490851
plasmid	NZ_CP034366	2490851
plasmid	NC_019185	727
plasmid	NZ_CP042805	573066
plasmid	NZ_LT977072	164546
plasmid	NZ_LT984814	164546
plasmid	NZ_LT984815	164546
plasmid	NZ_LT991977	164546
plasmid	NZ_LT991978	164546
plasmid	NZ_LT976979	164546
plasmid	NZ_LT976981	164546
plasmid	NZ_LT976980	164546
plasmid	NZ_LT976998	164546
plasmid	NC_019215	2371
plasmid	NZ_LT976994	164546
plasmid	NZ_CP031772	337330
plasmid	NZ_CP031752	1063
plasmid	NZ_CP031753	1063
plasmid	NZ_CP031754	1063
plasmid	NZ_CP031755	1063
plasmid	NZ_CP031942	446679
plasmid	NZ_CP031943	446679
plasmid	NZ_CP031944	446679
plasmid	NZ_CP031945	446679
plasmid	NC_019233	238013
plasmid	NZ_CP013335	1307444
plasmid	NZ_CP013332	1307442
plasmid	NZ_CP013333	1307442
plasmid	NZ_CP013122	76857
plasmid	NZ_CP013123	76857
plasmid	NZ_CP013337	1307443
plasmid	NZ_LN831028	76857
plasmid	NZ_CP028104	469618
plasmid	NZ_CP007066	469602
plasmid	NZ_AP017969	856
plasmid	NC_019369	292
plasmid	NC_006843	216816
plasmid	NZ_AP017970	856
plasmid	NZ_CP032138	2004647
plasmid	NZ_CP032139	2004647
plasmid	NZ_CP032140	2004647
plasmid	NZ_CP032141	2004647
plasmid	NZ_CP032142	2004647
plasmid	NZ_CP022209	32009
plasmid	NZ_CP022211	32009
plasmid	NZ_CP022212	32009
plasmid	NZ_CP042833	1352
plasmid	NC_019316	453842
plasmid	NZ_CP042835	1352
plasmid	NZ_CP042836	2603296
plasmid	NZ_CP042837	2603296
plasmid	NZ_CP042838	2603296
plasmid	NZ_CP042840	2603296
plasmid	NZ_CP042866	562
plasmid	NZ_CP042868	562
plasmid	NZ_CP042869	562
plasmid	NZ_CP042870	562
plasmid	NZ_CP042384	33968
plasmid	NC_019218	558689
plasmid	NZ_CP042385	33968
plasmid	NZ_CP042386	33968
plasmid	NZ_CP042372	176292
plasmid	NZ_CP042373	176292
plasmid	NZ_CP042842	470
plasmid	NZ_CP042928	1396
plasmid	NZ_CP032047	210
plasmid	NZ_CP032026	210
plasmid	NZ_CP032032	210
plasmid	NZ_CP032035	210
plasmid	NC_019243	619518
plasmid	NZ_CP032021	210
plasmid	NZ_CP032045	210
plasmid	NZ_CP042419	33964
plasmid	NZ_CP042824	2603277
plasmid	NZ_CP042825	2603277
plasmid	NZ_CP042827	2603206
plasmid	NZ_CP042822	2603276
plasmid	NZ_CP042296	562
plasmid	NC_019244	619518
plasmid	NZ_CP042297	562
plasmid	NZ_CP041928	573
plasmid	NZ_CP041929	573
plasmid	NZ_CP041930	573
plasmid	NZ_CP041931	573
plasmid	NZ_CP042820	2602067
plasmid	NZ_CP042821	2602067
plasmid	NZ_CP033797	1812935
plasmid	NZ_CP033798	1812935
plasmid	NZ_CP033799	1812935
plasmid	NC_019245	619518
plasmid	NZ_CP033801	1812935
plasmid	NZ_CP033802	1812935
plasmid	NZ_CP033803	1812935
plasmid	NZ_CP033804	1812935
plasmid	NZ_CP033805	1812935
plasmid	NZ_CP033806	1812935
plasmid	NZ_CP033807	1812935
plasmid	NZ_AP018719	2211108
plasmid	NZ_AP018720	2211108
plasmid	NZ_CP032820	2093856
plasmid	NC_019251	623
plasmid	NZ_CP017089	1307
plasmid	NZ_CP021664	138072
plasmid	NZ_CP021665	138072
plasmid	NZ_CP021666	138072
plasmid	NZ_CP021667	138072
plasmid	NZ_CP021668	138072
plasmid	NZ_CP017093	1307
plasmid	NZ_CP018181	82688
plasmid	NZ_CP018182	82688
plasmid	NZ_CP018183	82688
plasmid	NC_019262	644
plasmid	NC_004555	224915
plasmid	NC_006629	93062
plasmid	NC_006663	176279
plasmid	NC_007790	451515
plasmid	NC_007791	451515
plasmid	NC_007792	451515
plasmid	NC_008500	322159
plasmid	NC_008501	322159
plasmid	NC_007110	315456
plasmid	NC_007111	315456
plasmid	NC_019361	738
plasmid	NC_010063	451516
plasmid	NC_008087	357544
plasmid	NC_004252	205913
plasmid	NC_004253	205913
plasmid	NC_009897	416276
plasmid	NC_008496	203120
plasmid	NC_007941	364106
plasmid	NC_006855	321314
plasmid	NC_019328	317
plasmid	NC_006856	321314
plasmid	NC_008498	387344
plasmid	NC_008499	387344
plasmid	NC_006672	290633
plasmid	NC_006673	290633
plasmid	NC_006674	290633
plasmid	NC_006675	290633
plasmid	NC_006676	290633
plasmid	NC_009140	423368
plasmid	NC_011079	423368
plasmid	NC_019353	33967
plasmid	NC_001767	1280
plasmid	NC_012732	562019
plasmid	NC_009837	405955
plasmid	NC_009838	405955
plasmid	NC_011334	563041
plasmid	NC_009466	431943
plasmid	NC_006389	272569
plasmid	NC_006390	272569
plasmid	NC_006391	272569
plasmid	NC_006392	272569
plasmid	NC_006393	272569
plasmid	NC_019338	347208
plasmid	NC_006394	272569
plasmid	NC_006395	272569
plasmid	NC_011499	570508
plasmid	NC_011973	361100
plasmid	NC_011971	361100
plasmid	NC_010579	405441
plasmid	NC_007515	269799
plasmid	NC_011204	439851
plasmid	NC_011092	439843
plasmid	NC_011093	439843
plasmid	NC_019380	644
plasmid	NC_009673	315749
plasmid	NC_010488	439855
plasmid	NC_010485	439855
plasmid	NC_010486	439855
plasmid	NC_010487	439855
plasmid	NC_011034	521006
plasmid	NC_011081	454169
plasmid	NC_011082	454169
plasmid	NC_012439	123214
plasmid	NC_019381	747
plasmid	NC_009329	420246
plasmid	NC_010844	456481
plasmid	NC_012624	419942
plasmid	NC_011148	454166
plasmid	NC_010549	262543
plasmid	NC_010550	262543
plasmid	NC_012752	572265
plasmid	NC_009779	290339
plasmid	NC_009780	290339
plasmid	NC_008386	375451
plasmid	NC_019174	727
plasmid	NC_008387	375451
plasmid	NC_008388	375451
plasmid	NC_008389	375451
plasmid	NC_012226	565034
plasmid	NC_012847	634504
plasmid	NC_013010	544404
plasmid	NC_017284	567106
plasmid	NC_013509	498217
plasmid	NC_013164	525919
plasmid	NC_013516	519441
plasmid	NC_019341	317
plasmid	NC_011282	244366
plasmid	NC_011281	244366
plasmid	NC_013742	572546
plasmid	NC_011961	309801
plasmid	NC_011878	372461
plasmid	NC_013657	684738
plasmid	NC_010466	349519
plasmid	NC_010467	349519
plasmid	NC_010469	349519
plasmid	NC_010470	349519
plasmid	NC_017767	300852
plasmid	NC_013518	526218
plasmid	NC_013519	526218
plasmid	NC_013942	701177
plasmid	NC_013206	521098
plasmid	NC_013207	521098
plasmid	NC_013208	521098
plasmid	NC_011991	311402
plasmid	NC_011984	311402
plasmid	NC_011982	311402
plasmid	NC_011981	311402
plasmid	NC_016137	1284
plasmid	NC_011986	311402
plasmid	NC_013201	485914
plasmid	NC_017383	637913
plasmid	NC_012109	177437
plasmid	NC_014035	272942
plasmid	NC_014131	762051
plasmid	NC_014132	762051
plasmid	NC_014133	762051
plasmid	NC_014134	762051
plasmid	NC_014135	762051
plasmid	NC_016139	1284
plasmid	NC_014409	79929
plasmid	NC_009926	329726
plasmid	NC_009927	329726
plasmid	NC_009928	329726
plasmid	NC_009929	329726
plasmid	NC_009930	329726
plasmid	NC_009931	329726
plasmid	NC_009932	329726
plasmid	NC_009933	329726
plasmid	NC_009934	329726
plasmid	NC_019211	485
plasmid	NC_013502	518766
plasmid	NC_013930	396595
plasmid	NC_011143	450851
plasmid	NC_011667	85643
plasmid	NC_014226	716544
plasmid	NC_013531	446471
plasmid	NC_009475	288000
plasmid	NC_017629	655817
plasmid	NC_013923	547559
plasmid	NC_013924	547559
plasmid	NC_019224	657339
plasmid	NC_005015	573
plasmid	NC_013925	547559
plasmid	NC_017373	907239
plasmid	NC_013964	309800
plasmid	NC_013965	309800
plasmid	NC_013966	309800
plasmid	NC_013968	309800
plasmid	NC_014749	768670
plasmid	NC_013442	526226
plasmid	NC_014633	572544
plasmid	NC_014634	572544
plasmid	NC_019227	180865
plasmid	NC_010679	398527
plasmid	NC_013744	543526
plasmid	NC_013745	543526
plasmid	NC_013746	543526
plasmid	NC_013747	543526
plasmid	NC_013748	543526
plasmid	NC_013749	543526
plasmid	NC_014331	637380
plasmid	NC_014332	637380
plasmid	NC_014333	637380
plasmid	NC_019248	596995
plasmid	NC_014213	526227
plasmid	NC_014214	526227
plasmid	NC_006128	290434
plasmid	NC_006129	290434
plasmid	NC_014159	521096
plasmid	NC_015386	869209
plasmid	NC_008269	101510
plasmid	NC_008270	101510
plasmid	NC_008271	101510
plasmid	NC_014753	670487
plasmid	NC_019344	615
plasmid	NC_017163	696749
plasmid	NC_017164	696749
plasmid	NC_012782	515620
plasmid	NC_012780	515620
plasmid	NC_015169	693977
plasmid	NC_015162	693977
plasmid	NC_015170	693977
plasmid	NC_015163	693977
plasmid	NC_014735	469382
plasmid	NC_014731	469382
plasmid	NC_019385	1351
plasmid	NC_014736	469382
plasmid	NC_014732	469382
plasmid	NC_014737	469382
plasmid	NC_007615	323848
plasmid	NC_007616	323848
plasmid	NC_007617	323848
plasmid	NC_015165	667015
plasmid	NC_015168	667015
plasmid	NC_015166	667015
plasmid	NC_015979	714313
plasmid	NC_004444	53412
plasmid	NC_015980	714313
plasmid	NZ_CP029227	573
plasmid	NZ_CP029228	573
plasmid	NZ_CP029229	573
plasmid	NZ_CP029230	573
plasmid	NZ_CP028549	244366
plasmid	NZ_CP028550	244366
plasmid	NZ_CP028551	244366
plasmid	NZ_CP028552	244366
plasmid	NZ_CP028553	244366
plasmid	NC_019182	727
plasmid	NZ_CP028554	244366
plasmid	NZ_CP027243	470
plasmid	NZ_CP027244	470
plasmid	NZ_CP027245	470
plasmid	NZ_CP039027	400667
plasmid	NZ_CP039029	400667
plasmid	NZ_CP039030	400667
plasmid	NZ_CP019214	562
plasmid	NZ_CP019215	562
plasmid	NZ_CP019216	562
plasmid	NC_019333	317
plasmid	NZ_CP028466	562
plasmid	NZ_CP028467	562
plasmid	NZ_CP026572	562
plasmid	NZ_CP026573	562
plasmid	NZ_CP026574	562
plasmid	NZ_CP026575	562
plasmid	NZ_CP026576	562
plasmid	NZ_CP026577	562
plasmid	NZ_CP026578	562
plasmid	NZ_CP026579	562
plasmid	NC_019360	546
plasmid	NZ_CP022226	562
plasmid	NZ_CP022227	562
plasmid	NZ_CP022228	562
plasmid	NZ_CP032399	485
plasmid	NZ_CP027247	48296
plasmid	NZ_CP027248	48296
plasmid	NZ_CP027249	48296
plasmid	NZ_CP020895	450
plasmid	NZ_CP031118	2027290
plasmid	NZ_CP031119	2027290
plasmid	NC_019384	573
plasmid	NZ_CP031120	2027290
plasmid	NZ_CP031121	2027290
plasmid	NZ_CP031122	2027290
plasmid	NZ_CP039510	1160769
plasmid	NZ_CP039511	1160769
plasmid	NZ_CP039512	1160769
plasmid	NZ_CP039513	1160769
plasmid	NZ_CP039514	1160769
plasmid	NZ_CP039515	1160769
plasmid	NZ_CP025617	1270
plasmid	NC_011838	303
plasmid	NC_005567	1428
plasmid	NC_000906	1358
plasmid	NZ_CP029389	1871111
plasmid	NZ_CP029390	1871111
plasmid	NZ_CP029391	1871111
plasmid	NZ_CP029392	1871111
plasmid	NZ_CP029393	1871111
plasmid	NZ_CP029394	1871111
plasmid	NZ_CP029395	1871111
plasmid	NZ_CP029396	1871111
plasmid	NZ_CP040928	562
plasmid	NZ_CP040929	562
plasmid	NC_019389	573
plasmid	NZ_CP028798	40215
plasmid	NZ_CP028799	40215
plasmid	NZ_CP028562	196023
plasmid	NZ_CP028563	196023
plasmid	NZ_CP028564	196023
plasmid	NZ_CP028565	196023
plasmid	NZ_CP028566	196023
plasmid	NZ_CP028567	196023
plasmid	NZ_CP028569	48296
plasmid	NZ_CP028570	48296
plasmid	NC_019390	573
plasmid	NZ_CP028571	48296
plasmid	NZ_CP028572	48296
plasmid	NZ_CP028573	48296
plasmid	NZ_CP032528	1138452
plasmid	NZ_CP032529	1138452
plasmid	NZ_CP032530	1138452
plasmid	NZ_CP032531	1138452
plasmid	NZ_CP032532	1138452
plasmid	NZ_CP032533	1138452
plasmid	NZ_CP032534	1138452
plasmid	NC_019533	321961
plasmid	NZ_CP032535	1138452
plasmid	NZ_CP032536	1138452
plasmid	NZ_CP032537	1138452
plasmid	NZ_CP039024	400667
plasmid	NZ_CP039026	400667
plasmid	NZ_CP026086	48296
plasmid	NZ_CP026087	48296
plasmid	NZ_CP026088	48296
plasmid	NZ_CP027251	48296
plasmid	NZ_CP027252	48296
plasmid	NC_019553	1247
plasmid	NZ_CP027253	48296
plasmid	NZ_CP025944	562
plasmid	NZ_CP025945	562
plasmid	NZ_CP025946	562
plasmid	NZ_CP025947	562
plasmid	NZ_CP025948	562
plasmid	NZ_CP025949	562
plasmid	NZ_CP027063	244366
plasmid	NZ_CP032428	485
plasmid	NZ_CP026749	470
plasmid	NC_019554	1247
plasmid	NC_016598	1075399
plasmid	NC_014249	551115
plasmid	NC_014250	551115
plasmid	NC_016149	580340
plasmid	NC_015184	861208
plasmid	NC_015146	930171
plasmid	NC_015147	930171
plasmid	NC_015851	990288
plasmid	NC_015852	990288
plasmid	NC_015853	990288
plasmid	NC_019534	817
plasmid	NC_015854	990288
plasmid	NC_017054	1008297
plasmid	NC_017624	1160717
plasmid	NC_016637	1110509
plasmid	NC_017324	698936
plasmid	NC_017323	698936
plasmid	NC_015658	797210
plasmid	NC_015667	797210
plasmid	NC_015659	797210
plasmid	NC_017794	1155096
plasmid	NC_019535	321961
plasmid	NC_017774	1155096
plasmid	NC_017809	1155096
plasmid	NC_017775	1155096
plasmid	NC_017810	1155096
plasmid	NC_017776	1155096
plasmid	NC_017777	1155096
plasmid	NC_017811	1155096
plasmid	NC_017778	1155096
plasmid	NC_017779	1155096
plasmid	NC_017812	1155096
plasmid	NC_019536	321961
plasmid	NC_017780	1155096
plasmid	NC_017813	1155096
plasmid	NC_017781	1155096
plasmid	NC_017782	1155096
plasmid	NC_017814	1155096
plasmid	NC_017783	1155096
plasmid	NC_017784	1155096
plasmid	NC_017815	1155096
plasmid	NC_017785	1155096
plasmid	NC_017816	1155096
plasmid	NC_019557	1373
plasmid	NC_017795	1155096
plasmid	NC_017786	1155096
plasmid	NC_017817	1155096
plasmid	NC_017796	1155096
plasmid	NC_017818	1155096
plasmid	NC_017797	1155096
plasmid	NC_017798	1155096
plasmid	NC_017819	1155096
plasmid	NC_017799	1155096
plasmid	NC_017800	1155096
plasmid	NC_019558	1373
plasmid	NC_001277	1255
plasmid	NC_017787	1155096
plasmid	NC_017820	1155096
plasmid	NC_017788	1155096
plasmid	NC_017789	1155096
plasmid	NC_017821	1155096
plasmid	NC_017801	1155096
plasmid	NC_017802	1155096
plasmid	NC_017822	1155096
plasmid	NC_016515	299767
plasmid	NC_017925	1186051
plasmid	NC_019669	1597
plasmid	NC_016748	443254
plasmid	NC_017035	1132496
plasmid	NC_015597	693982
plasmid	NC_015592	693982
plasmid	NC_017726	768494
plasmid	NC_017727	768494
plasmid	NC_017327	707241
plasmid	NC_017326	707241
plasmid	NC_018146	627344
plasmid	NC_018147	627344
plasmid	NC_019687	1502
plasmid	NC_018148	627344
plasmid	NC_018222	1206105
plasmid	NC_018223	1206105
plasmid	NC_016936	984262
plasmid	NC_013596	479432
plasmid	NC_012723	626418
plasmid	NC_012718	626418
plasmid	NC_012720	626418
plasmid	NC_012725	626418
plasmid	NC_017588	798128
plasmid	NC_019688	1502
plasmid	NC_017590	798128
plasmid	NC_018633	1218176
plasmid	NC_018640	1218356
plasmid	NC_018635	1218357
plasmid	NC_017060	1151116
plasmid	NC_017807	1151116
plasmid	NC_017773	1151116
plasmid	NC_018638	1218355
plasmid	NC_018634	1050219
plasmid	NC_018637	1050221
plasmid	NC_019784	40477
plasmid	NC_018674	1229758
plasmid	NC_018698	1229758
plasmid	NC_018675	1229758
plasmid	NC_018699	1229758
plasmid	NC_018657	1128398
plasmid	NC_018639	1218358
plasmid	NC_018651	1134782
plasmid	NC_018654	1134782
plasmid	NC_018652	1134782
plasmid	NC_018662	1133853
plasmid	NC_019785	51365
plasmid	NC_018663	1133853
plasmid	NC_017965	1036672
plasmid	NZ_CP027695	573
plasmid	NZ_CP027696	573
plasmid	NZ_CP027698	573
plasmid	NZ_CP027699	573
plasmid	NZ_CP027700	573
plasmid	NC_017805	745776
plasmid	NC_017791	745776
plasmid	NC_017771	745776
plasmid	NC_019786	51364
plasmid	NC_017792	745776
plasmid	NC_017806	745776
plasmid	NC_017793	745776
plasmid	NC_018225	406552
plasmid	NC_011077	439842
plasmid	NC_011076	439842
plasmid	NC_011078	439842
plasmid	NC_018421	383629
plasmid	NC_018423	383629
plasmid	NC_018422	383629
plasmid	NC_019787	40479
plasmid	NC_019430	1111678
plasmid	NC_019431	1111678
plasmid	NC_019436	1111678
plasmid	NC_019432	1111678
plasmid	NC_019437	1111678
plasmid	NC_019433	1111678
plasmid	NC_019434	1111678
plasmid	NC_019438	1111678
plasmid	NC_018291	391619
plasmid	NC_018287	391619
plasmid	NC_019794	40479
plasmid	NC_018288	391619
plasmid	NC_019002	1147754
plasmid	NC_019387	751945
plasmid	NC_019388	751945
plasmid	NC_019397	1224746
plasmid	NC_018696	1229205
plasmid	NG_048190	306
plasmid	NG_065841	562
plasmid	NG_065847	1428
plasmid	NG_065848	1389960
plasmid	NC_019795	51364
plasmid	NG_065852	562
plasmid	NG_065853	470
plasmid	NG_065854	29382
plasmid	NG_065882	287
plasmid	NC_015845	768486
plasmid	NC_018684	1195464
plasmid	NC_018694	1195464
plasmid	NC_018685	1195464
plasmid	NC_018686	1195464
plasmid	NC_018687	1195464
plasmid	NC_019796	40477
plasmid	NC_007100	287
plasmid	NC_018688	1195464
plasmid	NC_018689	1195464
plasmid	NC_020128	1234378
plasmid	NC_020129	1234378
plasmid	NC_020130	1234378
plasmid	NC_020296	1148
plasmid	NC_020287	1148
plasmid	NC_020288	1148
plasmid	NC_020297	1148
plasmid	NC_020289	1148
plasmid	NC_019797	51365
plasmid	NC_020298	1148
plasmid	NC_020290	1148
plasmid	NC_020522	1312904
plasmid	NC_021552	1323661
plasmid	NC_017848	889738
plasmid	NC_020524	889738
plasmid	NC_020390	1286404
plasmid	NC_020377	1286404
plasmid	NC_020378	1286404
plasmid	NC_020391	1286404
plasmid	NC_019788	40479
plasmid	NC_020379	1286404
plasmid	NC_020380	1286404
plasmid	NC_020381	1286404
plasmid	NC_020392	1286404
plasmid	NC_020382	1286404
plasmid	NC_020383	1286404
plasmid	NC_020393	1286404
plasmid	NC_020394	1286404
plasmid	NC_020384	1286404
plasmid	NC_020385	1286404
plasmid	NC_019883	1197734
plasmid	NC_021832	1276220
plasmid	NC_021515	1327988
plasmid	NC_021525	1327988
plasmid	NC_021516	1327988
plasmid	NC_021526	1327988
plasmid	NC_021517	1327988
plasmid	NC_021518	1327988
plasmid	NC_021527	1327988
plasmid	NC_021519	1327988
plasmid	NC_021528	1327988
plasmid	NC_019884	1197731
plasmid	NC_021520	1327988
plasmid	NC_021668	571800
plasmid	NC_021662	571800
plasmid	NC_021669	571800
plasmid	NC_020907	391626
plasmid	NC_021722	1597
plasmid	NC_021845	1271863
plasmid	NC_021819	1271863
plasmid	NC_020909	391616
plasmid	NC_020910	391616
plasmid	NC_019885	1197732
plasmid	NC_020816	1137651
plasmid	NC_020817	1137651
plasmid	NC_020542	745310
plasmid	NC_020562	745310
plasmid	NC_020543	745310
plasmid	NC_020544	745310
plasmid	NC_020563	745310
plasmid	NC_021903	1284663
plasmid	NC_021904	1284663
plasmid	NC_021912	1284663
plasmid	NC_019886	1197730
plasmid	NC_021742	1346614
plasmid	NC_021718	1300258
plasmid	NC_021745	1262456
plasmid	NC_022225	882944
plasmid	NC_017957	1110502
plasmid	NC_017966	1110502
plasmid	NC_017958	1110502
plasmid	NC_017959	1110502
plasmid	NC_022125	1136179
plasmid	NZ_CP007123	1446494
plasmid	NC_019887	1197733
plasmid	NZ_CP007124	1446494
plasmid	NZ_CP007125	1446494
plasmid	NZ_CP007126	1446494
plasmid	NZ_CP006964	1413216
plasmid	NC_023011	1417673
plasmid	NC_023012	1417673
plasmid	NZ_CP009772	72407
plasmid	NZ_CP009773	72407
plasmid	NZ_CP009774	72407
plasmid	NZ_CP009873	72407
plasmid	NC_019888	573
plasmid	NZ_CP009874	72407
plasmid	NZ_CP009875	72407
plasmid	NZ_CP009776	72407
plasmid	NZ_CP009777	72407
plasmid	NZ_CP009778	72407
plasmid	NZ_LK021128	55601
plasmid	NZ_CP009105	562
plasmid	NZ_CP009851	550
plasmid	NZ_CP009852	550
plasmid	NZ_CP009853	550
plasmid	NC_019889	573
plasmid	NZ_CP009860	562
plasmid	NZ_CP009861	562
plasmid	NZ_CP009862	562
plasmid	NZ_CP009864	72407
plasmid	NZ_CP009865	72407
plasmid	NZ_CP009855	550
plasmid	NZ_CP009856	550
plasmid	NZ_CP009857	550
plasmid	NZ_CP009858	550
plasmid	NZ_HG977527	470
plasmid	NC_019899	573
plasmid	NC_008356	1282
plasmid	NZ_HG977528	470
plasmid	NZ_HG977529	470
plasmid	NZ_AP014570	1458426
plasmid	NZ_CP009877	72407
plasmid	NZ_CP009878	72407
plasmid	NZ_CP009879	72407
plasmid	NZ_HG004427	688354
plasmid	NZ_LR699116	254246
plasmid	NZ_LR699117	254246
plasmid	NZ_LR699118	254246
plasmid	NC_019980	760
plasmid	NZ_CP042995	106654
plasmid	NZ_CP042996	106654
plasmid	NZ_CP043007	1639133
plasmid	NZ_CP043008	1639133
plasmid	NZ_FO834904	573
plasmid	NZ_FO834905	573
plasmid	NC_014628	886882
plasmid	NZ_CP011111	587753
plasmid	NZ_CP012594	1280
plasmid	NZ_CP012595	1280
plasmid	NC_019981	747
plasmid	NZ_CP012596	1280
plasmid	NZ_CP011383	1337936
plasmid	NZ_CP011384	1337936
plasmid	NZ_CP011385	1337936
plasmid	NZ_CP006807	1345701
plasmid	NZ_CP006808	1345701
plasmid	NZ_CP013117	197
plasmid	NZ_CP012509	1238
plasmid	NZ_CP012510	1238
plasmid	NZ_CP012511	1238
plasmid	NC_019982	562
plasmid	NZ_CP012512	1238
plasmid	NZ_CP042998	406548
plasmid	NZ_CP042999	406548
plasmid	NZ_CP043044	257438
plasmid	NZ_CP043045	257438
plasmid	NZ_AP017321	1280
plasmid	NZ_AP014713	210
plasmid	NZ_AP014943	1280
plasmid	NZ_CP014216	470
plasmid	NZ_CP014217	470
plasmid	NC_019986	550
plasmid	NZ_CP006368	1349819
plasmid	NZ_CP006369	1349819
plasmid	NZ_CP006370	1349819
plasmid	NZ_CP006371	1349819
plasmid	NZ_CP006372	1349819
plasmid	NZ_CP006373	1349819
plasmid	NZ_CP006374	1349819
plasmid	NZ_CP006375	1349819
plasmid	NZ_AP014865	1442
plasmid	NZ_AP014866	1442
plasmid	NC_019987	573
plasmid	NZ_AP014867	1442
plasmid	NZ_AP014868	1442
plasmid	NZ_AP014869	1442
plasmid	NZ_AP014870	1442
plasmid	NZ_AP014871	1442
plasmid	NZ_AP014872	1442
plasmid	NZ_AP017296	1751286
plasmid	NZ_AP017297	1751286
plasmid	NZ_CP011869	1641402
plasmid	NZ_CP010990	1096868
plasmid	NC_019989	573
plasmid	NZ_CP010991	1096868
plasmid	NZ_CP012185	1096856
plasmid	NZ_CP012186	1096856
plasmid	NZ_AP014705	270351
plasmid	NZ_AP014706	270351
plasmid	NZ_AP014707	270351
plasmid	NZ_AP014708	270351
plasmid	NZ_AP014709	270351
plasmid	NZ_CP015841	1143323
plasmid	NZ_CP012182	1688404
plasmid	NC_019990	562
plasmid	NZ_CP012183	1688404
plasmid	NZ_CP015728	1396
plasmid	NZ_CP015729	1396
plasmid	NZ_CP015730	1396
plasmid	NZ_CP012472	1352
plasmid	NZ_CP012473	1352
plasmid	NZ_CP012474	1352
plasmid	NZ_CP017935	573
plasmid	NZ_CP017936	573
plasmid	NZ_CP017930	571
plasmid	NC_019992	123824
plasmid	NZ_CP017931	571
plasmid	NZ_CP017932	571
plasmid	NZ_CP017933	571
plasmid	NZ_CP016838	28150
plasmid	NZ_CP019083	1387353
plasmid	NZ_CP019084	1387353
plasmid	NZ_CP021348	470
plasmid	NZ_CP021343	470
plasmid	NZ_CP021344	470
plasmid	NZ_CP021346	470
plasmid	NC_019988	573
plasmid	NZ_CP018017	1177180
plasmid	NZ_CP018018	1177180
plasmid	NZ_AP017347	210
plasmid	NZ_AP017344	210
plasmid	NZ_AP017340	210
plasmid	NZ_AP017342	210
plasmid	NZ_AP017361	210
plasmid	NZ_AP017353	210
plasmid	NZ_AP017974	1613
plasmid	NZ_AP014837	1630141
plasmid	NC_020088	573
plasmid	NC_008487	562
plasmid	NZ_AP014643	1260963
plasmid	NZ_AP014644	1260963
plasmid	NZ_AP014645	1260963
plasmid	NZ_AP017932	1599
plasmid	NZ_AP017933	1599
plasmid	NZ_AP017934	1599
plasmid	NZ_AP014834	1392
plasmid	NZ_AP014835	1392
plasmid	NZ_AP018047	38294
plasmid	NZ_AP018048	38294
plasmid	NC_020091	1270
plasmid	NZ_CP024419	470
plasmid	NZ_CP023568	79967
plasmid	NZ_CP019161	573
plasmid	NZ_LR026977	1408
plasmid	NC_018746	231023
plasmid	NZ_CP028975	28141
plasmid	NZ_CP028976	28141
plasmid	NZ_AP018406	1590
plasmid	NZ_AP018407	1590
plasmid	NZ_AP018408	1590
plasmid	NC_020121	644357
plasmid	NZ_AP018409	1590
plasmid	NZ_AP018727	1334
plasmid	NZ_AP018728	1334
plasmid	NZ_AP018729	1334
plasmid	NZ_AP018730	1334
plasmid	NZ_AP018731	1334
plasmid	NZ_AP018163	1972134
plasmid	NZ_AP018393	1597
plasmid	NZ_AP018394	1597
plasmid	NZ_CP039485	1182181
plasmid	NC_020183	46170
plasmid	NZ_CP039494	1182174
plasmid	NZ_CP039495	1182174
plasmid	NZ_CP039490	1182177
plasmid	NZ_CP041714	45065
plasmid	NZ_CP041715	45065
plasmid	NZ_CP041100	72407
plasmid	NZ_CP041101	72407
plasmid	NZ_CP041102	72407
plasmid	NZ_CP041103	72407
plasmid	NZ_CP041104	72407
plasmid	NC_005026	817
plasmid	NZ_CP041105	72407
plasmid	NZ_CP041106	72407
plasmid	NZ_CP041107	72407
plasmid	NZ_CP041108	72407
plasmid	NZ_CP041109	72407
plasmid	NZ_AP018360	488447
plasmid	NC_017541	1049565
plasmid	NZ_LR134255	548
plasmid	NZ_LR134256	548
plasmid	NZ_LR134257	548
plasmid	NC_005009	303
plasmid	NZ_LR134258	548
